player_name,total_runs,total_wickets,strike_rate,economy_rate,is_opener,is_finisher,is_death_bowler,is_economical,seasons_played,num_seasons,teams_played_for,num_teams,one_franchise,active_recent,early_ipl_era,played_for_csk,played_for_mi,played_for_rcb,played_for_kkr,played_for_srh,played_for_dc,played_for_dd,played_for_pbks,played_for_kxip,played_for_rr,played_for_gl,played_for_rps,played_for_ktr,played_for_pwi,played_for_dh,played_for_gt,played_for_lsg,primary_role,secondary_role,nationality,batting_hand,bowling_style,is_wicketkeeper,is_captain,is_power_hitter,is_anchor,is_spinner,is_pacer,is_all_rounder,is_clutch,won_orange_cap,won_purple_cap,won_ipl_title,is_international_star,personality_tag,legacy_team,fan_perception,iconic_moment
UT Yadav,208,144,103.48,8.51,False,False,False,False,"[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023, 2024]",14,"['Delhi Daredevils', 'Kolkata Knight Riders', 'Royal Challengers Bangalore', 'Gujarat Titans']",4,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
J Theron,10,11,83.33,8.2,False,False,False,False,"[2009, 2012, 2015]",3,"['Kings XI Punjab', 'Deccan Chargers', 'Rajasthan Royals']",3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
SJ Srivastava,5,14,100.0,9.38,False,False,False,False,"[2009, 2011]",2,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
KM Jadhav,1208,0,123.14,0.0,False,False,False,False,"[2009, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2023]",12,"['Delhi Daredevils', 'Kochi Tuskers Kerala', 'Royal Challengers Bangalore', 'Chennai Super Kings', 'Sunrisers Hyderabad']",5,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
R Sharma,66,40,88.0,7.02,False,False,False,True,"[2009, 2011, 2012, 2013]",4,"['Deccan Chargers', 'Pune Warriors']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,True,True,False,False,True,False,True,False,True,True,True,Aggressive,Mumbai Indians,One of the greatest finishers in IPL history,Leading Mumbai Indians to multiple IPL titles
Mandeep Singh,1706,0,122.91,13.0,False,False,False,False,"[2009, 2011, 2012, 2013, 2014, 2015, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",13,"['Kolkata Knight Riders', 'Kings XI Punjab', 'Royal Challengers Bangalore', 'Punjab Kings', 'Delhi Capitals']",5,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,Consistent,,,
SW Tait,23,23,88.46,8.12,False,False,False,False,"[2009, 2011, 2013]",3,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,,,,
KB Arun Karthik,51,0,100.0,0.0,False,False,False,False,"[2009, 2011, 2013]",3,"['Chennai Super Kings', 'Royal Challengers Bangalore']",2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Off-break,False,False,False,False,False,False,True,False,False,False,False,False,,,,
KAJ Roach,10,0,111.11,10.0,False,False,False,False,[2009],1,['Deccan Chargers'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,,,,
PD Collingwood,203,5,130.13,6.81,False,False,False,False,[2009],1,['Delhi Daredevils'],1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
CK Langeveldt,8,13,88.89,7.19,False,False,False,True,"[2009, 2011]",2,"['Kolkata Knight Riders', 'Royal Challengers Bangalore']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
VS Malik,7,6,100.0,7.64,False,False,False,False,"[2009, 2014]",2,"['Kings XI Punjab', 'Rajasthan Royals']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
A Mithun,34,7,130.77,9.83,False,False,False,False,"[2009, 2011, 2013]",3,['Royal Challengers Bangalore'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
AP Dole,34,5,154.55,10.18,False,False,False,False,[2009],1,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
AN Ahmed,36,12,138.46,8.69,False,False,False,False,"[2009, 2011, 2014, 2015]",4,"['Mumbai Indians', 'Royal Challengers Bangalore']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Match-winner,,,
RS Sodhi,4,0,200.0,0.0,False,False,False,False,[2009],1,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
DE Bollinger,21,37,91.3,7.22,False,False,False,True,"[2009, 2011, 2012]",3,['Chennai Super Kings'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Left,Left-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,,,,
S Sriram,31,0,86.11,16.33,True,False,False,False,"[2009, 2011]",2,"['Royal Challengers Bangalore', 'Delhi Daredevils']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
B Sumanth,35,0,94.59,0.0,False,False,False,False,[2009],1,['Deccan Chargers'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,,,,
C Madan,15,0,78.95,0.0,True,False,False,False,[2009],1,['Mumbai Indians'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
AG Paunikar,49,0,84.48,0.0,True,False,False,False,"[2009, 2011]",2,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
MR Marsh,1407,37,141.98,8.52,False,False,False,False,"[2009, 2011, 2013, 2016, 2020, 2022, 2023, 2024, 2025, 2026]",10,"['Deccan Chargers', 'Pune Warriors', 'Rising Pune Supergiants', 'Sunrisers Hyderabad', 'Delhi Capitals', 'Lucknow Super Giants']",6,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
AJ Finch,2092,1,127.95,9.35,False,False,False,False,"[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2020, 2022]",11,"['Rajasthan Royals', 'Delhi Daredevils', 'Pune Warriors', 'Sunrisers Hyderabad', 'Mumbai Indians', 'Gujarat Lions', 'Kings XI Punjab', 'Royal Challengers Bangalore', 'Kolkata Knight Riders']",9,False,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,Batsman | All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,True,False,False,True,True,True,False,True,False,True,Aggressive,,,
STR Binny,880,22,128.84,7.66,False,False,False,False,"[2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",10,"['Mumbai Indians', 'Rajasthan Royals', 'Royal Challengers Bangalore']",3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast | Off-spin,False,False,False,False,True,True,True,False,False,False,False,True,Aggressive,,,
Harmeet Singh,18,27,150.0,7.99,False,False,False,False,"[2009, 2012, 2013]",3,"['Deccan Chargers', 'Kings XI Punjab']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
IR Jaggi,76,0,78.35,0.0,False,False,False,False,"[2011, 2012, 2017]",3,"['Deccan Chargers', 'Kolkata Knight Riders']",2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,All-rounder,,Indian,Right,Right-arm Fast | Off-spin,False,False,False,False,True,True,True,False,False,False,False,False,Aggressive,,,
DT Christian,460,38,115.58,8.1,False,False,False,False,"[2011, 2012, 2013, 2017, 2018, 2021]",6,"['Deccan Chargers', 'Royal Challengers Bangalore', 'Rising Pune Supergiant', 'Delhi Daredevils']",4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
RV Gomez,50,5,98.04,8.06,False,False,False,False,"[2011, 2013]",2,"['Kochi Tuskers Kerala', 'Pune Warriors']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
MA Agarwal,2764,0,133.79,0.0,False,False,False,False,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",15,"['Royal Challengers Bangalore', 'Delhi Daredevils', 'Rising Pune Supergiant', 'Kings XI Punjab', 'Punjab Kings', 'Sunrisers Hyderabad', 'Royal Challengers Bengaluru']",7,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Aggressive,,,
AUK Pathan,39,0,169.57,9.69,False,False,False,False,"[2011, 2012]",2,['Royal Challengers Bangalore'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
UBT Chand,300,0,100.0,0.0,False,False,False,False,"[2011, 2012, 2013, 2014, 2015, 2016]",6,"['Delhi Daredevils', 'Rajasthan Royals', 'Mumbai Indians']",3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
DJ Jacobs,92,0,93.88,0.0,True,False,False,False,"[2011, 2012]",2,['Mumbai Indians'],1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,Aggressive,,,
Sunny Singh,43,0,138.71,0.0,False,False,False,False,[2011],1,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Match-winner,,,
NJ Rimmington,1,0,100.0,6.33,False,False,False,False,[2011],1,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
AL Menaria,401,3,112.64,7.85,False,False,False,False,"[2011, 2012, 2013]",3,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
WD Parnell,65,35,81.25,7.78,False,False,False,False,"[2011, 2012, 2013, 2014, 2023]",5,"['Pune Warriors', 'Delhi Daredevils', 'Royal Challengers Bangalore']",3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Left-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,,,,
JJ van der Wath,18,3,112.5,10.75,False,False,False,False,[2011],1,['Royal Challengers Bangalore'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
R Ninan,3,3,50.0,10.83,False,False,False,False,[2011],1,['Royal Challengers Bangalore'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
S Aravind,59,45,103.51,8.2,False,False,False,False,"[2011, 2012, 2015, 2017]",4,['Royal Challengers Bangalore'],1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Left-arm spin,False,False,False,False,True,False,False,False,False,False,False,False,,,,
MS Wade,183,0,103.39,0.0,False,False,False,False,"[2011, 2022, 2024]",3,"['Delhi Daredevils', 'Gujarat Titans']",2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Batsman | All-rounder,,Overseas,Right,Right-arm Fast | Leg-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
TD Paine,10,0,38.46,0.0,True,False,False,False,[2011],1,['Pune Warriors'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Wicket-keeper | Batsman,,Overseas,Right,Right-arm Fast,True,False,False,False,False,True,False,False,False,False,False,True,Maverick,,,
